zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,latitude,longitude
73777517,FOR_SALE,House for sale,62 days,375000,2550.0,147.0,352000.0,138.0,2808.0,6100.0,sqft,3,3.0,"6611 Canal Blvd, New Orleans, LA 70124",6611 Canal Blvd,New Orleans,LA,70124,30.010813,-90.10678,,False,,,https://photos.zillowstatic.com/fp/71bb41653a8d1f03c3b4443e8e6093bc-p_e.jpg,https://www.zillow.com/homedetails/6611-Canal-Blvd-New-Orleans-LA-70124/73777517_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0108128,-90.10681559999999
84447574,FOR_SALE,Condo for sale,105 days,499000,1072.0,465.0,,,,,,2,2.0,"1009 Dauphine St #A, New Orleans, LA 70116",1009 Dauphine St #A,New Orleans,LA,70116,29.961836,-90.0644,Freret Realty,False,,,https://photos.zillowstatic.com/fp/57bf23e0590f83d1b14197ec07f7b425-p_e.jpg,https://www.zillow.com/homedetails/1009-Dauphine-St-A-New-Orleans-LA-70116/84447574_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9618356,-90.0644019
2062156953,FOR_SALE,House for sale,4 days,375000,2520.0,149.0,,,,924.0,sqft,1,2.0,"1441 N Claiborne Ave, New Orleans, LA 70116",1441 N Claiborne Ave,New Orleans,LA,70116,29.970413,-90.06826,Matchbox Real Estate,False,,,https://photos.zillowstatic.com/fp/621125dc7544d7e47802c6f0def48b73-p_e.jpg,https://www.zillow.com/homedetails/1441-N-Claiborne-Ave-New-Orleans-LA-70116/2062156953_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9703886,-90.06824429999999
73819593,FOR_SALE,House for sale,214 days,325000,2541.0,128.0,,,,7843.0,sqft,3,3.0,"4231 San Trovaso St, New Orleans, LA 70129",4231 San Trovaso St,New Orleans,LA,70129,30.066511,-89.81855,KELLER WILLIAMS REALTY 455-0100,False,,,https://photos.zillowstatic.com/fp/1c031b49349313836852086cc91ca233-p_e.jpg,https://www.zillow.com/homedetails/4231-San-Trovaso-St-New-Orleans-LA-70129/73819593_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.066518,-89.8185589
353729890,FOR_SALE,Multi-family home for sale,22 days,230000,2156.0,107.0,,,,3968.316,sqft,6,2.0,"2329-2331 Saint Anthony Ave, New Orleans, LA 70119",2329-2331 Saint Anthony Ave,New Orleans,LA,70119,29.978895,-90.06239,"Paul Gilmore & Associates, Inc.",False,,,https://photos.zillowstatic.com/fp/a56ffadbeeb88455cf6bb7ad7bbf8739-p_e.jpg,https://www.zillow.com/homedetails/2329-2331-Saint-Anthony-Ave-New-Orleans-LA-70119/353729890_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9875385,-90.0629586
148970197,FOR_SALE,Condo for sale,136 days,499000,1055.0,473.0,,,,3230.0,sqft,2,2.0,"835 Saint Louis St APT E, New Orleans, LA 70112",835 Saint Louis St APT E,New Orleans,LA,70112,29.95733,-90.06726,"Klein Management, Inc.",False,,,https://photos.zillowstatic.com/fp/f3faf98a2b1e18cb817d7a135ec61fc0-p_e.jpg,https://www.zillow.com/homedetails/835-Saint-Louis-St-APT-E-New-Orleans-LA-70112/148970197_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9575975,-90.0677298
2059802163,FOR_SALE,Multi-family home for sale,108 days,820000,4200.0,195.0,,,,3920.4,sqft,6,9.0,"5341-43 Magazine St, New Orleans, LA 70115",5341-43 Magazine St,New Orleans,LA,70115,29.920944,-90.113945,"1st Louisiana Realty, LLC",False,,,https://photos.zillowstatic.com/fp/8d186e7e5ebb56b48dd8c67e446eefda-p_e.jpg,https://www.zillow.com/homedetails/5341-43-Magazine-St-New-Orleans-LA-70115/2059802163_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9209569,-90.1139481
73775639,FOR_SALE,New construction,55 days,899000,3090.0,291.0,,,,7250.0,sqft,5,4.0,"6808 Orleans Ave, New Orleans, LA 70124",6808 Orleans Ave,New Orleans,LA,70124,30.013687,-90.09962,GNO Realty LLC,False,,,https://photos.zillowstatic.com/fp/e924c291773ad354a266e163e8adbdfb-p_e.jpg,https://www.zillow.com/homedetails/6808-Orleans-Ave-New-Orleans-LA-70124/73775639_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0136658,-90.0995075
149057751,FOR_SALE,House for sale,3 days,430000,2343.0,184.0,,,,4949.0,sqft,4,3.0,"34 Seaward Ct, New Orleans, LA 70131",34 Seaward Ct,New Orleans,LA,70131,29.93024,-89.99659,NOLA Living Realty,False,,,https://photos.zillowstatic.com/fp/abcff0429a3a261d2a0589a42560579f-p_e.jpg,https://www.zillow.com/homedetails/34-Seaward-Ct-New-Orleans-LA-70131/149057751_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9302468,-89.9965663
73794327,FOR_SALE,New construction,82 days,405000,2219.0,183.0,,,,5039.892,sqft,4,3.0,"6134 Music St, New Orleans, LA 70122",6134 Music St,New Orleans,LA,70122,30.021997,-90.05549,LATTER & BLUM (LATT10),False,,,https://photos.zillowstatic.com/fp/2ad304baba88d430c61361317b45fbb5-p_e.jpg,https://www.zillow.com/homedetails/6134-Music-St-New-Orleans-LA-70122/73794327_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.022003,-90.055496
73786402,FOR_SALE,House for sale,123 days,1299000,3282.0,396.0,,,,3627.0,sqft,4,4.0,"1131 Dauphine St, New Orleans, LA 70116",1131 Dauphine St,New Orleans,LA,70116,29.963173,-90.06334,LATTER & BLUM (LATT28),False,,,https://photos.zillowstatic.com/fp/ae5fe238a4dd87011abae85f94632c6b-p_e.jpg,https://www.zillow.com/homedetails/1131-Dauphine-St-New-Orleans-LA-70116/73786402_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9630579,-90.0632742
148962834,FOR_SALE,House for sale,29 days,400000,2264.0,177.0,,,,4917.924,sqft,4,3.0,"315 N Roman St, New Orleans, LA 70112",315 N Roman St,New Orleans,LA,70112,29.96255,-90.07807,Homesmart Realty South,False,,,https://photos.zillowstatic.com/fp/4c78917a2d3cb55b56c0b5abc88a1735-p_e.jpg,https://www.zillow.com/homedetails/315-N-Roman-St-New-Orleans-LA-70112/148962834_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9624252,-90.0778838
73800202,FOR_SALE,House for sale,73 days,165000,1340.0,123.0,,,,3267.0,sqft,3,2.0,"3140 N Robertson St, New Orleans, LA 70117",3140 N Robertson St,New Orleans,LA,70117,29.971079,-90.042076,"Atlas Real Estate Company, LLC",False,,,https://photos.zillowstatic.com/fp/386bd2be7073d3c39c7023f90d7b47f7-p_e.jpg,https://www.zillow.com/homedetails/3140-N-Robertson-St-New-Orleans-LA-70117/73800202_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9712207,-90.04207679999999
73774020,FOR_SALE,Multi-family home for sale,4 days,280000,2088.0,134.0,,,,3301.848,sqft,4,2.0,"4308 Dhemecourt St, New Orleans, LA 70119",4308 Dhemecourt St,New Orleans,LA,70119,29.972012,-90.107506,KELLER WILLIAMS REALTY 504-207-2007,False,,,https://photos.zillowstatic.com/fp/aa34557f39d86b2e42a685e7055bb2ad-p_e.jpg,https://www.zillow.com/homedetails/4308-Dhemecourt-St-New-Orleans-LA-70119/73774020_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9720384,-90.1075323
73794305,FOR_SALE,House for sale,2 days,310000,1325.0,234.0,,,,5998.212,sqft,3,2.0,"4963 Demontluzin St, New Orleans, LA 70122",4963 Demontluzin St,New Orleans,LA,70122,30.010206,-90.04949,"Riverside Realty, Inc.",False,,,https://photos.zillowstatic.com/fp/e54891cc778837d28ed80904cc846aa2-p_e.jpg,https://www.zillow.com/homedetails/4963-Demontluzin-St-New-Orleans-LA-70122/73794305_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0101731,-90.0495133
2101726058,FOR_SALE,Condo for sale,77 days,299000,1650.0,181.0,280400.0,170.0,2657.0,6000.0,sqft,3,3.0,"402 22nd St, New Orleans, LA 70124",402 22nd St,New Orleans,LA,70124,30.00486,-90.12029,"Watermark Realty, LLC",False,,,https://photos.zillowstatic.com/fp/6beeaa19253a5fef6afc442eed7a86b8-p_e.jpg,https://www.zillow.com/homedetails/402-22nd-St-New-Orleans-LA-70124/2101726058_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0048635,-90.1204123
346916832,FOR_SALE,Multi-family home for sale,112 days,2595000,3381.0,768.0,,,,4718.08,sqft,5,5.0,"910-12 Toulouse St, New Orleans, LA 70112",910-12 Toulouse St,New Orleans,LA,70112,29.958733,-90.06771,Shelnutt Real Estate Enterprises,False,,,https://photos.zillowstatic.com/fp/da3f28a2b31425f88174a027c0da6c7f-p_e.jpg,https://www.zillow.com/homedetails/910-12-Toulouse-St-New-Orleans-LA-70112/346916832_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9585143,-90.0675916
2065977554,FOR_SALE,Multi-family home for sale,45 days,1300000,5698.0,228.0,,,,4950.0,sqft,12,7.0,"5830-32 S Robertson St, New Orleans, LA 70115",5830-32 S Robertson St,New Orleans,LA,70115,29.936735,-90.115166,FQR Realtors,False,,,https://photos.zillowstatic.com/fp/033714f325225f532cec81b12e43e0be-p_e.jpg,https://www.zillow.com/homedetails/5830-32-S-Robertson-St-New-Orleans-LA-70115/2065977554_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9369053,-90.1150806
73827918,FOR_SALE,House for sale,95 days,499999,2192.0,228.0,,,,4477.968,sqft,3,2.0,"435 Pelican Ave, New Orleans, LA 70114",435 Pelican Ave,New Orleans,LA,70114,29.952799,-90.0514,"Crescent City Living, LLC",False,,,https://photos.zillowstatic.com/fp/827eb51a765ead2aef22977c54188a26-p_e.jpg,https://www.zillow.com/homedetails/435-Pelican-Ave-New-Orleans-LA-70114/73827918_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9528008,-90.0514001
